"","DateTime","USAF","CloudHeight","Temperature.C","Dewpoint.C","SeaLevelPressure.HPA","RelativeHumidity"
"19455",2013-04-28 06:00:00,634020,22000,20,17.1,9999.9,83
"19456",2013-04-29 03:00:00,634020,4500,15,14.7,9999.9,98
"19457",2013-04-30 06:00:00,634020,4500,17.8,16.6,1007.4,93
"19458",2013-04-30 12:00:00,634020,22000,28.8,14.2,996.7,41
"19459",2013-04-30 15:00:00,634020,870,27.2,15,996.6,47
"19460",2013-05-01 03:00:00,634020,22000,14,14,1008.1,100
"19461",2013-05-01 06:00:00,634020,22000,18.6,16.8,1006.5,89
"19462",2013-05-01 09:00:00,634020,22000,25,16.1,9999.9,58
"19463",2013-05-01 12:00:00,634020,930,27.6,14.6,9999.9,45
"19464",2013-05-01 15:00:00,634020,840,25.4,15.9,996.9,56
"19465",2013-05-02 00:00:00,634020,22000,14.6,13.7,1007.2,94
"19466",2013-05-02 06:00:00,634020,22000,20.2,15.5,9999.9,74
"19467",2013-05-02 09:00:00,634020,22000,25,16.1,1000.8,58
"19468",2013-05-02 12:00:00,634020,900,27.5,14.7,995.7,46
"19469",2013-05-02 15:00:00,634020,3000,25.2,15.5,996.6,55
"19470",2013-05-03 03:00:00,634020,4500,12.6,12.6,9999.9,100
"19471",2013-05-03 06:00:00,634020,4500,18.2,16.4,1006.8,89
"19472",2013-05-03 09:00:00,634020,840,23.4,16.9,9999.9,67
"19473",2013-05-03 15:00:00,634020,4500,19.4,15.9,1003.8,80
"19474",2013-05-04 03:00:00,634020,810,16.5,15.7,9999.9,95
"19475",2013-05-04 06:00:00,634020,4500,18.2,16,9999.9,87
"19476",2013-05-04 09:00:00,634020,750,23.2,15.7,9999.9,63
"19477",2013-05-04 12:00:00,634020,750,26.2,15.8,998,53
"19478",2013-05-04 15:00:00,634020,930,25.8,17.1,991.2,59
"19479",2013-05-05 03:00:00,634020,750,15.8,15.8,9999.9,100
"19480",2013-05-05 06:00:00,634020,750,17.4,16.5,1008.9,94
"19481",2013-05-05 09:00:00,634020,840,22.8,17.1,9999.9,70
"19482",2013-05-05 12:00:00,634020,4500,25.4,15.9,999.9,56
"19483",2013-05-05 15:00:00,634020,3000,22.2,15.9,1002.6,68
"19484",2013-05-06 06:00:00,634020,780,17.6,16.1,9999.9,91
"19485",2013-05-06 09:00:00,634020,810,20.2,17,9999.9,82
"19486",2013-05-06 12:00:00,634020,840,21.8,14.1,1002.6,62
"19487",2013-05-06 15:00:00,634020,840,20.8,15.1,1001.4,70
"19488",2013-05-07 03:00:00,634020,4500,15.2,15.2,9999.9,100
"19489",2013-05-07 06:00:00,634020,4500,16.4,15.8,9999.9,96
"19490",2013-05-07 09:00:00,634020,4500,22,16,1004.9,69
"19491",2013-05-07 12:00:00,634020,4500,25.6,16.2,998.7,56
"19492",2013-05-07 15:00:00,634020,840,20.8,16.6,1000.8,77
"19493",2013-05-08 03:00:00,634020,750,13.8,13.8,1007.5,100
"19494",2013-05-08 06:00:00,634020,22000,19,16,1005.6,83
"19495",2013-05-08 09:00:00,634020,22000,23.4,17.5,9999.9,70
"19496",2013-05-08 12:00:00,634020,870,23.2,18.3,999,74
"19497",2013-05-08 15:00:00,634020,22000,26.6,18.7,995.7,62
"19498",2013-05-09 03:00:00,634020,630,14.6,14.6,1007.2,100
"19499",2013-05-09 06:00:00,634020,720,15.4,15.1,9999.9,98
"19500",2013-05-09 09:00:00,634020,810,20.2,17,9999.9,82
"19501",2013-05-09 12:00:00,634020,4500,24,16.6,9999.9,63
"19502",2013-05-09 15:00:00,634020,4500,25,17.7,996.6,64
"19503",2013-05-10 03:00:00,634020,4500,15.2,15.2,9999.9,100
"19504",2013-05-10 06:00:00,634020,4500,18.5,16.3,1006.5,87
"19505",2013-05-10 09:00:00,634020,10500,23.8,16.4,9999.9,63
"19506",2013-05-11 03:00:00,634020,3000,15,14.3,9999.9,96
"19507",2013-05-11 09:00:00,634020,22000,25,16.1,1001.4,58
"19508",2013-05-11 12:00:00,634020,750,28,17.1,9999.9,52
"19509",2013-05-11 15:00:00,634020,3000,22.8,16.9,997.8,69
"19510",2013-05-12 03:00:00,634020,4500,16.8,15.5,1006.8,92
"19511",2013-05-12 06:00:00,634020,600,18.2,16.1,1001,88
"19512",2013-05-12 09:00:00,634020,840,20.8,16,9999.9,74
"19513",2013-05-12 12:00:00,634020,840,23.6,16.8,9999.9,66
"19514",2013-05-12 15:00:00,634020,22000,21.4,15.8,1001.1,70
"19515",2013-05-13 06:00:00,634020,4500,16.6,16,9999.9,96
"19516",2013-05-13 09:00:00,634020,4500,24.4,16.4,9999.9,61
"19517",2013-05-13 12:00:00,634020,870,27.2,15.3,9999.9,48
"19518",2013-05-13 15:00:00,634020,22000,21.8,16.1,9999.9,70
"19519",2013-05-14 03:00:00,634020,4500,17,15.4,1006.2,90
"19520",2013-05-14 06:00:00,634020,600,19,16.3,1006.2,84
"19521",2013-05-14 09:00:00,634020,810,23.2,15.7,9999.9,63
"19522",2013-05-14 12:00:00,634020,22000,25,16.1,999,58
"19523",2013-05-14 15:00:00,634020,22000,26.2,17.2,996.5,58
"19524",2013-05-15 03:00:00,634020,4500,14.2,14.2,1006.3,100
"19525",2013-05-15 06:00:00,634020,22000,20.4,16.9,9999.9,80
"19526",2013-05-15 09:00:00,634020,22000,24.4,17,999.3,63
"19527",2013-05-15 12:00:00,634020,870,26.8,17.3,995.4,56
"19528",2013-05-16 06:00:00,634020,22000,20.6,16.7,9999.9,78
"19529",2013-05-16 09:00:00,634020,4500,24.2,16.5,9999.9,62
"19530",2013-05-16 12:00:00,634020,22000,27.2,16,995.1,50
"19531",2013-05-17 06:00:00,634020,22000,18.8,17.3,1005,91
"19532",2013-05-17 09:00:00,634020,22000,24.4,16,1000.5,60
"19533",2013-05-17 12:00:00,634020,750,28,15.4,995.4,46
"19534",2013-05-17 15:00:00,634020,22000,27,16.8,995.4,54
"19535",2013-05-18 06:00:00,634020,22000,17.8,15.4,1005.6,86
"19536",2013-05-18 09:00:00,634020,22000,24.8,16.2,1000.2,59
"19537",2013-05-18 12:00:00,634020,22000,27.2,14.9,996,47
"19538",2013-05-18 15:00:00,634020,810,27.4,16.6,995.1,52
"19539",2013-05-19 03:00:00,634020,750,15,15,9999.9,100
"19540",2013-05-19 06:00:00,634020,22000,19.4,16.4,1004,83
"19541",2013-05-19 09:00:00,634020,22000,24.6,16.3,9999.9,60
"19542",2013-05-19 12:00:00,634020,22000,25.6,14.4,996.3,50
"19543",2013-05-20 03:00:00,634020,750,14.8,14.8,1005,100
"19544",2013-05-20 06:00:00,634020,4500,17.4,16.5,1004.7,94
"19545",2013-05-20 09:00:00,634020,750,24.2,16.8,9999.9,63
"19546",2013-05-20 12:00:00,634020,4500,27.6,16.5,995.1,51
"19547",2013-05-20 15:00:00,634020,750,25.4,17.5,995.1,62
"19548",2013-05-21 03:00:00,634020,4500,15.2,15.2,9999.9,100
"19549",2013-05-21 06:00:00,634020,1200,17.6,15.1,1007.1,85
"19550",2013-05-21 09:00:00,634020,4500,22.4,17.4,1002,73
"19551",2013-05-21 12:00:00,634020,750,24.4,15.4,998.7,57
"19552",2013-05-21 15:00:00,634020,840,25.5,16.7,996.3,58
"19553",2013-05-22 03:00:00,634020,810,15.4,15.1,9999.9,98
"19554",2013-05-22 06:00:00,634020,4500,19.8,15.2,9999.9,75
"19555",2013-05-22 12:00:00,634020,22000,27,15,996.6,48
"19556",2013-05-22 15:00:00,634020,6000,25,16.1,996.6,58
"19557",2013-05-23 06:00:00,634020,4500,19.8,15.9,9999.9,78
"19558",2013-05-23 12:00:00,634020,10500,26.3,16.8,996.9,56
"19559",2013-05-23 15:00:00,634020,840,22.5,16.6,998.1,69
"19560",2013-05-24 06:00:00,634020,4500,18.8,15.1,1005.6,79
"19561",2013-05-24 09:00:00,634020,22000,24.5,16.3,9999.9,60
"19562",2013-05-24 12:00:00,634020,750,28,16.3,995.4,49
"19563",2013-05-25 03:00:00,634020,4500,14.2,14.2,1008.1,100
"19564",2013-05-25 06:00:00,634020,810,15.8,15,9999.9,95
"19565",2013-05-25 09:00:00,634020,4500,20.4,15.6,9999.9,74
"19566",2013-05-25 12:00:00,634020,870,21,15.2,1002.6,69
"19567",2013-05-25 15:00:00,634020,4500,22.4,15.8,1000.5,66
"19568",2013-05-26 03:00:00,634020,1200,14.2,14.2,1006.3,100
"19569",2013-05-26 06:00:00,634020,60,15.4,14.4,9999.9,94
"19570",2013-05-26 09:00:00,634020,4500,18,15.9,1006.8,88
"19571",2013-05-26 12:00:00,634020,4500,23.8,15.1,9999.9,58
"19572",2013-05-26 15:00:00,634020,22000,26.2,15.5,997.2,52
"19573",2013-05-27 09:00:00,634020,22000,24.2,16.8,9999.9,63
"19574",2013-05-27 12:00:00,634020,22000,26.8,16.6,996.6,54
"19575",2013-05-28 03:00:00,634020,22000,11.2,11.2,9999.9,100
"19576",2013-05-28 06:00:00,634020,22000,16.8,15.5,1005,92
"19577",2013-05-28 09:00:00,634020,22000,24.8,16.5,999.6,60
"19578",2013-05-28 12:00:00,634020,22000,27.5,16.5,994.5,51
"19579",2013-05-28 15:00:00,634020,22000,26.5,16.2,994.5,53
"19580",2013-05-29 03:00:00,634020,22000,12.2,12.2,9999.9,100
"19581",2013-05-29 06:00:00,634020,22000,18.8,16.1,1003.2,84
"19582",2013-05-29 09:00:00,634020,22000,25.2,17.1,998.7,61
"19583",2013-05-29 12:00:00,634020,22000,28.6,15.9,993.9,46
"19584",2013-05-29 15:00:00,634020,22000,26.6,15.2,993.9,50
"19585",2013-05-30 03:00:00,634020,6000,13.4,13.4,1007.3,100
"19586",2013-05-30 06:00:00,634020,4500,18,15.2,1004.4,84
"19587",2013-05-30 09:00:00,634020,10500,23.4,15.9,9999.9,63
"19588",2013-05-30 12:00:00,634020,22000,27.4,16.3,995.1,51
"19589",2013-05-31 03:00:00,634020,1200,17,15.4,1004.4,90
"19590",2013-05-31 06:00:00,634020,4500,19,16.9,1005,88
"19591",2013-05-31 09:00:00,634020,22000,24.4,16.7,1000.5,62
"19592",2013-05-31 12:00:00,634020,750,27.8,15.3,994.8,47
"19593",2013-05-31 15:00:00,634020,900,22.5,15.7,997.5,65
"19594",2013-06-01 03:00:00,634020,1200,15.1,14.9,9999.9,99
"19595",2013-06-01 06:00:00,634020,22000,18.5,16.3,1005.3,87
"19596",2013-06-01 09:00:00,634020,750,23,15.5,9999.9,63
"19597",2013-06-01 12:00:00,634020,930,26,15.6,997.2,53
"19598",2013-06-01 15:00:00,634020,870,18.2,15,1002,82
"19599",2010-06-01 03:00:00,634030,4500,15,13.4,9999.9,90
"19600",2010-06-01 06:00:00,634030,4500,15.8,14.8,9999.9,94
"19601",2010-06-01 09:00:00,634030,4500,19,16,9999.9,83
"19602",2010-06-01 12:00:00,634030,4500,22.4,14.8,9999.9,62
"19603",2010-06-01 15:00:00,634030,720,21,16.5,9999.9,76
"19604",2010-06-02 03:00:00,634030,15,13,13,9999.9,100
"19605",2010-06-02 06:00:00,634030,15,13.4,13.4,9999.9,100
"19606",2010-06-02 09:00:00,634030,4500,18,14.9,9999.9,82
"19607",2010-06-02 12:00:00,634030,4500,21,16.2,9999.9,74
"19608",2010-06-02 15:00:00,634030,720,17.8,8.5,9999.9,55
"19609",2010-06-03 03:00:00,634030,4500,15,12.8,9999.9,87
"19610",2010-06-03 06:00:00,634030,22000,17.2,14.1,9999.9,82
"19611",2010-06-03 09:00:00,634030,22000,21,14.9,9999.9,68
"19612",2010-06-03 12:00:00,634030,750,23.6,16.2,9999.9,63
"19613",2010-06-03 15:00:00,634030,720,13.8,12.2,9999.9,90
"19614",2010-06-04 03:00:00,634030,4500,14,12.4,9999.9,90
"19615",2010-06-04 06:00:00,634030,4500,14.8,12.6,9999.9,87
"19616",2010-06-04 09:00:00,634030,4500,20,15.5,9999.9,75
"19617",2010-06-04 12:00:00,634030,4500,22.2,16.2,9999.9,69
"19618",2010-06-04 15:00:00,634030,720,19.4,16.4,9999.9,83
"19619",2010-06-05 03:00:00,634030,4500,17.2,10.5,9999.9,65
"19620",2010-06-05 06:00:00,634030,4500,19,12.6,9999.9,66
"19621",2010-06-05 15:00:00,634030,720,23,15.8,9999.9,64
"19622",2010-06-06 06:00:00,634030,3000,18,12.5,9999.9,70
"19623",2010-06-06 15:00:00,634030,720,18.4,14.7,9999.9,79
"19624",2010-06-07 03:00:00,634030,15,12.8,12.8,9999.9,100
"19625",2010-06-07 06:00:00,634030,15,13.6,13.6,9999.9,100
"19626",2010-06-07 09:00:00,634030,3000,18.4,15,9999.9,81
"19627",2010-06-07 12:00:00,634030,720,20.8,16.6,9999.9,77
"19628",2010-06-07 15:00:00,634030,720,20.6,16.7,9999.9,78
"19629",2010-06-08 03:00:00,634030,4500,14,12.4,9999.9,90
"19630",2010-06-08 06:00:00,634030,4500,15.6,11.7,9999.9,78
"19631",2010-06-08 09:00:00,634030,4500,20,16.8,9999.9,82
"19632",2010-06-08 12:00:00,634030,720,20.6,15.4,9999.9,72
"19633",2010-06-08 15:00:00,634030,720,18.4,16,9999.9,86
"19634",2010-06-09 03:00:00,634030,4500,14.4,13.4,9999.9,94
"19635",2010-06-09 06:00:00,634030,22000,16,13.7,9999.9,86
"19636",2010-06-09 15:00:00,634030,720,20,15.5,9999.9,75
"19637",2010-06-10 03:00:00,634030,4500,14.6,11.3,9999.9,81
"19638",2010-06-10 06:00:00,634030,4500,16.4,11.9,9999.9,75
"19639",2010-06-10 09:00:00,634030,4500,22,15.3,9999.9,66
"19640",2010-06-10 12:00:00,634030,22000,23.4,14.9,9999.9,59
"19641",2010-06-10 15:00:00,634030,3000,23,16.5,9999.9,67
"19642",2010-06-11 03:00:00,634030,15,13.5,13.5,9999.9,100
"19643",2010-06-11 06:00:00,634030,4500,16.4,12.6,9999.9,78
"19644",2010-06-11 09:00:00,634030,4500,19.4,16.1,9999.9,81
"19645",2010-06-11 12:00:00,634030,720,21.8,16.1,9999.9,70
"19646",2010-06-11 15:00:00,634030,720,20,14.7,9999.9,72
"19647",2010-06-12 03:00:00,634030,4500,14.8,14.2,9999.9,96
"19648",2010-06-12 06:00:00,634030,15,15,15,9999.9,100
"19649",2010-06-12 09:00:00,634030,4500,18.8,15.8,9999.9,83
"19650",2010-06-12 12:00:00,634030,4500,21,15.5,9999.9,71
"19651",2010-06-12 15:00:00,634030,3000,21,15.5,9999.9,71
"19652",2010-06-13 06:00:00,634030,4500,14.8,13.2,9999.9,90
"19653",2010-06-13 15:00:00,634030,720,20.6,17.7,9999.9,83
"19654",2010-06-14 03:00:00,634030,15,12.4,12.4,9999.9,100
"19655",2010-06-14 06:00:00,634030,4500,12.8,12.2,9999.9,96
"19656",2010-06-14 09:00:00,634030,4500,18,14.3,9999.9,79
"19657",2010-06-14 12:00:00,634030,4500,22.6,15.7,9999.9,65
"19658",2010-06-14 15:00:00,634030,3000,20.4,17.8,9999.9,85
"19659",2010-06-15 03:00:00,634030,4500,15,13.4,9999.9,90
"19660",2010-06-15 06:00:00,634030,4500,17.4,15.5,9999.9,89
"19661",2010-06-15 09:00:00,634030,4500,20.6,15.1,9999.9,71
"19662",2010-06-15 12:00:00,634030,4500,23.6,16.2,9999.9,63
"19663",2010-06-15 15:00:00,634030,720,19,13.4,9999.9,70
"19664",2010-06-16 06:00:00,634030,22000,18.2,15.8,9999.9,86
"19665",2010-06-16 09:00:00,634030,4500,20.6,16.4,9999.9,77
"19666",2010-06-16 12:00:00,634030,4500,21.8,17,9999.9,74
"19667",2010-06-16 15:00:00,634030,15,14,14,9999.9,100
"19668",2010-06-17 03:00:00,634030,4500,14.8,12.6,9999.9,87
"19669",2010-06-17 06:00:00,634030,720,16.8,13.3,9999.9,80
"19670",2010-06-17 09:00:00,634030,4500,17.6,16.1,9999.9,91
"19671",2010-06-17 12:00:00,634030,4500,20.6,16.1,9999.9,75
"19672",2010-06-17 15:00:00,634030,3000,20.4,15.9,9999.9,75
"19673",2010-06-18 03:00:00,634030,4500,15,13.7,9999.9,92
"19674",2010-06-18 09:00:00,634030,4500,19,15.3,9999.9,79
"19675",2010-06-18 12:00:00,634030,4500,18.4,16.3,9999.9,88
"19676",2010-06-18 15:00:00,634030,4500,18.4,15.3,9999.9,82
"19677",2010-06-19 03:00:00,634030,4500,14.2,13.9,9999.9,98
"19678",2010-06-19 06:00:00,634030,15,15,15,9999.9,100
"19679",2010-06-19 09:00:00,634030,4500,17.8,15.7,9999.9,88
"19680",2010-06-19 12:00:00,634030,720,16.8,14.3,9999.9,85
"19681",2010-06-19 15:00:00,634030,3000,18.6,16.2,9999.9,86
"19682",2010-06-20 06:00:00,634030,4500,15.6,14,9999.9,90
"19683",2010-06-20 15:00:00,634030,720,19,15.6,9999.9,81
"19684",2010-06-21 03:00:00,634030,15,14.8,14.8,9999.9,100
"19685",2010-06-21 06:00:00,634030,4500,15.4,14.8,9999.9,96
"19686",2010-06-21 09:00:00,634030,4500,19,13.6,9999.9,71
"19687",2010-06-21 12:00:00,634030,4500,22,13.3,9999.9,58
"19688",2010-06-21 15:00:00,634030,720,21.8,15.8,9999.9,69
"19689",2010-06-22 03:00:00,634030,15,14,14,9999.9,100
"19690",2010-06-22 06:00:00,634030,4500,15.4,14.8,9999.9,96
"19691",2010-06-22 09:00:00,634030,4500,19.8,15.3,9999.9,75
"19692",2010-06-22 12:00:00,634030,720,23.8,16.8,9999.9,65
"19693",2010-06-22 15:00:00,634030,3000,21,17.5,9999.9,80
"19694",2010-06-23 03:00:00,634030,4500,15,13.7,9999.9,92
"19695",2010-06-23 06:00:00,634030,3000,17.6,12.9,9999.9,74
"19696",2010-06-23 12:00:00,634030,720,23.6,16.2,9999.9,63
"19697",2010-06-23 15:00:00,634030,720,19.6,17.3,9999.9,87
"19698",2010-06-24 03:00:00,634030,4500,15,13.4,9999.9,90
"19699",2010-06-24 06:00:00,634030,4500,16.8,14.9,9999.9,89
"19700",2010-06-24 09:00:00,634030,4500,21.8,16.1,9999.9,70
"19701",2010-06-24 12:00:00,634030,720,20.2,16.3,9999.9,78
"19702",2010-06-24 15:00:00,634030,720,16.4,15.8,9999.9,96
"19703",2010-06-25 03:00:00,634030,15,13.8,13.8,9999.9,100
"19704",2010-06-25 06:00:00,634030,4500,15.6,14.6,9999.9,94
"19705",2010-06-25 09:00:00,634030,4500,17.2,14.7,9999.9,85
"19706",2010-06-25 12:00:00,634030,4500,19.6,15.7,9999.9,78
"19707",2010-06-25 15:00:00,634030,720,18.4,16.9,9999.9,91
"19708",2010-06-26 03:00:00,634030,4500,15,13.4,9999.9,90
"19709",2010-06-26 06:00:00,634030,15,14.6,14.6,9999.9,100
"19710",2010-06-26 12:00:00,634030,720,15,13.4,9999.9,90
"19711",2010-06-26 15:00:00,634030,720,18.2,15,9999.9,82
"19712",2010-06-27 06:00:00,634030,15,15.4,15.4,9999.9,100
"19713",2010-06-27 15:00:00,634030,3000,19.2,15.3,9999.9,78
"19714",2010-06-28 03:00:00,634030,4500,13.6,11.7,9999.9,88
"19715",2010-06-28 06:00:00,634030,4500,14.4,11.7,9999.9,84
"19716",2010-06-28 09:00:00,634030,4500,16.8,13.7,9999.9,82
"19717",2010-06-28 12:00:00,634030,4500,18,14.3,9999.9,79
"19718",2010-06-28 15:00:00,634030,3000,18.8,14.5,9999.9,76
"19719",2010-06-29 03:00:00,634030,720,15,11.7,9999.9,81
"19720",2010-06-29 06:00:00,634030,4500,16,12.1,9999.9,78
"19721",2010-06-29 09:00:00,634030,4500,16.4,13.2,9999.9,81
"19722",2010-06-29 12:00:00,634030,4500,19.2,13.6,9999.9,70
"19723",2010-06-30 03:00:00,634030,4500,14.6,13.6,9999.9,94
"19724",2010-06-30 06:00:00,634030,4500,14.2,13.9,9999.9,98
"19725",2010-06-30 09:00:00,634030,4500,16.8,13.9,9999.9,83
"19726",2010-06-30 12:00:00,634030,4500,22.7,15.8,1010.8,65
"19727",2010-06-30 15:00:00,634030,3000,20.2,14,9999.9,68
"19728",2010-07-01 03:00:00,634030,4500,15,13.2,9999.9,89
"19729",2010-07-01 06:00:00,634030,22000,15.8,13.9,9999.9,88
"19730",2010-07-01 09:00:00,634030,4500,19.6,16.3,9999.9,81
"19731",2010-07-01 12:00:00,634030,720,21.2,14.1,9999.9,64
"19732",2010-07-01 15:00:00,634030,720,17.6,12.9,9999.9,74
"19733",2010-07-02 03:00:00,634030,3000,16.4,13.2,9999.9,81
"19734",2010-07-02 12:00:00,634030,720,22.6,15.7,9999.9,65
"19735",2010-07-02 15:00:00,634030,720,14.6,13.6,9999.9,94
"19736",2010-07-03 03:00:00,634030,4500,15,13.4,9999.9,90
"19737",2010-07-03 06:00:00,634030,4500,16.6,13.8,9999.9,84
"19738",2010-07-03 09:00:00,634030,4500,20.8,15.6,9999.9,72
"19739",2010-07-03 12:00:00,634030,720,22.6,16.7,9999.9,69
"19740",2010-07-03 15:00:00,634030,720,16,14.7,9999.9,92
"19741",2010-07-04 06:00:00,634030,4500,13.2,12.6,9999.9,96
"19742",2010-07-04 15:00:00,634030,720,15.6,14.6,9999.9,94
"19743",2010-07-05 03:00:00,634030,4500,14,12.4,9999.9,90
"19744",2010-07-05 06:00:00,634030,4500,15.4,12.1,9999.9,81
"19745",2010-07-05 09:00:00,634030,4500,19.7,13,9999.9,65
"19746",2010-07-05 12:00:00,634030,720,20.2,15,9999.9,72
"19747",2010-07-05 15:00:00,634030,720,15.6,12,9999.9,79
"19748",2010-07-06 03:00:00,634030,4500,13.8,12.5,9999.9,92
"19749",2010-07-07 06:00:00,634030,4500,16.8,13.7,9999.9,82
"19750",2010-07-07 12:00:00,634030,720,20.4,15.2,9999.9,72
"19751",2010-07-07 15:00:00,634030,720,19,16.7,9999.9,87
"19752",2010-07-08 12:00:00,634030,720,18.6,16.5,9999.9,88
"19753",2010-07-08 15:00:00,634030,720,16.8,14,9999.9,84
"19754",2010-07-09 03:00:00,634030,15,13.6,13.6,9999.9,100
"19755",2010-07-09 06:00:00,634030,4500,16,14.4,9999.9,90
"19756",2010-07-09 09:00:00,634030,4500,18.4,16,9999.9,86
"19757",2010-07-09 12:00:00,634030,720,21.6,16.5,9999.9,73
"19758",2010-07-09 15:00:00,634030,720,17,16.4,9999.9,96
"19759",2010-07-10 03:00:00,634030,15,13,13,9999.9,100
"19760",2010-07-10 06:00:00,634030,4500,14.6,13.8,9999.9,95
"19761",2010-07-10 09:00:00,634030,4500,16.8,14.3,9999.9,85
"19762",2010-07-11 06:00:00,634030,4500,16.2,14.6,9999.9,90
"19763",2010-07-11 15:00:00,634030,720,16.8,16.2,9999.9,96
"19764",2010-07-12 03:00:00,634030,4500,16,13.8,9999.9,87
"19765",2010-07-12 06:00:00,634030,4500,17.6,13.9,9999.9,79
"19766",2010-07-12 09:00:00,634030,4500,20.6,15.4,9999.9,72
"19767",2010-07-12 12:00:00,634030,720,21,16.5,9999.9,76
"19768",2010-07-12 15:00:00,634030,720,18,17.8,9999.9,99
"19769",2010-07-13 03:00:00,634030,4500,16,12.8,9999.9,81
"19770",2010-07-13 06:00:00,634030,4500,18,13.3,9999.9,74
"19771",2010-07-13 09:00:00,634030,4500,20.6,16.1,9999.9,75
"19772",2010-07-13 12:00:00,634030,4500,23.4,16.2,9999.9,64
"19773",2010-07-13 15:00:00,634030,720,18.8,13.8,9999.9,73
"19774",2010-07-14 06:00:00,634030,15,15.6,15.6,9999.9,100
"19775",2010-07-14 09:00:00,634030,4500,16.6,15,9999.9,90
"19776",2010-07-14 12:00:00,634030,15,14,14,9999.9,100
"19777",2010-07-14 15:00:00,634030,720,15.4,14.4,9999.9,94
"19778",2010-07-15 03:00:00,634030,15,15.4,15.4,9999.9,100
"19779",2010-07-15 06:00:00,634030,4500,15.8,13.6,9999.9,87
"19780",2010-07-15 09:00:00,634030,4500,18.8,13.1,9999.9,70
"19781",2010-07-15 12:00:00,634030,4500,21.2,15.4,9999.9,70
"19782",2010-07-15 15:00:00,634030,750,13.4,13.1,9999.9,98
"19783",2010-07-16 03:00:00,634030,4500,14.2,12.3,9999.9,88
"19784",2010-07-16 06:00:00,634030,4500,16.2,13,9999.9,81
"19785",2010-07-16 09:00:00,634030,4500,20,14.4,9999.9,70
"19786",2010-07-16 12:00:00,634030,720,15.4,14.4,9999.9,94
"19787",2010-07-16 15:00:00,634030,720,19.8,16.2,9999.9,80
"19788",2010-07-17 06:00:00,634030,15,14.6,14.6,9999.9,100
"19789",2010-07-17 09:00:00,634030,4500,16.2,13.4,9999.9,84
"19790",2010-07-17 12:00:00,634030,720,17.8,15.7,9999.9,88
"19791",2010-07-17 15:00:00,634030,3000,18,15.2,9999.9,84
"19792",2010-07-18 06:00:00,634030,4500,17,13.9,9999.9,82
"19793",2010-07-18 15:00:00,634030,720,17.6,14.8,9999.9,84
"19794",2010-07-19 03:00:00,634030,4500,15.4,12.5,9999.9,83
"19795",2010-07-19 06:00:00,634030,4500,15.4,12.9,9999.9,85
"19796",2010-07-19 09:00:00,634030,4500,16.4,14.8,9999.9,90
"19797",2010-07-19 15:00:00,634030,720,17.3,15.8,9999.9,91
"19798",2010-07-20 03:00:00,634030,4500,14.4,13.8,9999.9,96
"19799",2010-07-20 06:00:00,634030,4500,15.4,14.1,9999.9,92
"19800",2010-07-20 09:00:00,634030,4500,16.2,14.6,9999.9,90
"19801",2010-07-20 12:00:00,634030,15,15.8,15.8,9999.9,100
"19802",2010-07-20 15:00:00,634030,720,15,14.4,9999.9,96
"19803",2010-07-21 06:00:00,634030,750,13.4,13.1,9999.9,98
"19804",2010-07-21 09:00:00,634030,4500,16,14.4,9999.9,90
"19805",2010-07-21 12:00:00,634030,720,15.6,14.3,9999.9,92
"19806",2010-07-21 15:00:00,634030,720,15.8,14.2,9999.9,90
"19807",2010-07-22 03:00:00,634030,4500,13.4,12.1,9999.9,92
"19808",2010-07-22 06:00:00,634030,15,13.8,13.8,9999.9,100
"19809",2010-07-22 09:00:00,634030,4500,19,14,9999.9,73
"19810",2010-07-22 12:00:00,634030,720,20.2,14,9999.9,68
"19811",2010-07-22 15:00:00,634030,720,19.6,16,9999.9,80
"19812",2010-07-23 03:00:00,634030,15,14.6,14.6,9999.9,100
"19813",2010-07-23 06:00:00,634030,4500,15.2,14.6,9999.9,96
"19814",2010-07-23 09:00:00,634030,15,14.8,14.8,9999.9,100
"19815",2010-07-23 12:00:00,634030,15,14.6,14.6,9999.9,100
"19816",2010-07-23 15:00:00,634030,15,14.6,14.6,9999.9,100
"19817",2010-07-24 03:00:00,634030,15,13,13,9999.9,100
"19818",2010-07-24 06:00:00,634030,15,13,13,9999.9,100
"19819",2010-07-24 09:00:00,634030,720,14.6,13.6,9999.9,94
"19820",2010-07-24 12:00:00,634030,720,14.8,13.5,9999.9,92
"19821",2010-07-24 15:00:00,634030,720,14.4,13.8,9999.9,96
"19822",2010-07-25 06:00:00,634030,4500,13.2,12.6,9999.9,96
"19823",2010-07-26 03:00:00,634030,15,13,13,9999.9,100
"19824",2010-07-26 06:00:00,634030,4500,14.8,13.2,9999.9,90
"19825",2010-07-26 09:00:00,634030,4500,19.4,14.8,9999.9,75
"19826",2010-07-26 15:00:00,634030,720,12.4,12.4,9999.9,100
"19827",2010-07-27 06:00:00,634030,15,14,14,9999.9,100
"19828",2010-07-27 09:00:00,634030,4500,17.4,15.2,9999.9,87
"19829",2010-07-27 12:00:00,634030,720,19,15.3,9999.9,79
"19830",2010-07-27 15:00:00,634030,15,14,14,9999.9,100
"19831",2010-07-28 03:00:00,634030,4500,13.4,12.8,9999.9,96
"19832",2010-07-28 06:00:00,634030,4500,13.8,13.2,9999.9,96
"19833",2010-07-28 09:00:00,634030,4500,19.6,15.7,9999.9,78
"19834",2010-07-28 12:00:00,634030,720,20.2,15,9999.9,72
